venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V154869514,Journal of Family Social Work,892,['https://openalex.org/C15744967'],"['https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C50522688', 'https://openalex.org/C16920402', 'https://openalex.org/C144024400', 'https://openalex.org/C159110408', 'https://openalex.org/C138496976', 'https://openalex.org/C118552586', 'https://openalex.org/C542102704', 'https://openalex.org/C77805123', 'https://openalex.org/C70410870']"
https://openalex.org/V158069182,Learning Disability Quarterly,965,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C138496976', 'https://openalex.org/C118552586', 'https://openalex.org/C125565743', 'https://openalex.org/C15107229', 'https://openalex.org/C145420912', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C144024400', 'https://openalex.org/C19417346', 'https://openalex.org/C138885662', 'https://openalex.org/C28858896', 'https://openalex.org/C41895202', 'https://openalex.org/C554936623', 'https://openalex.org/C86803240', 'https://openalex.org/C509550671', 'https://openalex.org/C2984419285']"
https://openalex.org/V163545350,Journal of Consumer Psychology,980,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C144133560', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C138885662', 'https://openalex.org/C144133560', 'https://openalex.org/C33923547', 'https://openalex.org/C112698675', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C162853370', 'https://openalex.org/C111472728', 'https://openalex.org/C41008148', 'https://openalex.org/C169760540', 'https://openalex.org/C2524010', 'https://openalex.org/C125565743', 'https://openalex.org/C180747234', 'https://openalex.org/C144024400', 'https://openalex.org/C90673727']"
https://openalex.org/V166157821,Family Relations,987,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C77805123', 'https://openalex.org/C70410870', 'https://openalex.org/C118552586', 'https://openalex.org/C542102704', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750']"
https://openalex.org/V167723465,Psychophysiology,992,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C118552586', 'https://openalex.org/C180747234', 'https://openalex.org/C548259974', 'https://openalex.org/C542102704', 'https://openalex.org/C126322002', 'https://openalex.org/C2779918689', 'https://openalex.org/C169900460', 'https://openalex.org/C522805319', 'https://openalex.org/C138496976', 'https://openalex.org/C134018914', 'https://openalex.org/C41008148', 'https://openalex.org/C138885662', 'https://openalex.org/C77805123', 'https://openalex.org/C126838900', 'https://openalex.org/C84393581', 'https://openalex.org/C127413603', 'https://openalex.org/C2777953023', 'https://openalex.org/C121332964']"
https://openalex.org/V163078014,British Journal of Guidance & Counselling,1018,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C121332964']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C509550671', 'https://openalex.org/C17744445', 'https://openalex.org/C542102704', 'https://openalex.org/C199539241', 'https://openalex.org/C77805123', 'https://openalex.org/C162324750', 'https://openalex.org/C118552586', 'https://openalex.org/C138885662', 'https://openalex.org/C70410870', 'https://openalex.org/C19417346', 'https://openalex.org/C121332964']"
https://openalex.org/V165865588,Research on Aging,1028,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C74909509', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C149923435', 'https://openalex.org/C77805123', 'https://openalex.org/C138496976', 'https://openalex.org/C542102704', 'https://openalex.org/C4249254', 'https://openalex.org/C118552586', 'https://openalex.org/C86803240']"
https://openalex.org/V167107504,Police Quarterly,1032,['https://openalex.org/C15744967'],"['https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C86803240', 'https://openalex.org/C205649164', 'https://openalex.org/C95457728', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C73484699', 'https://openalex.org/C199539241', 'https://openalex.org/C39549134', 'https://openalex.org/C86803240', 'https://openalex.org/C77805123', 'https://openalex.org/C2780262971', 'https://openalex.org/C205649164', 'https://openalex.org/C3116431', 'https://openalex.org/C95457728', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C166957645']"
https://openalex.org/V168863142,Journal of Social Issues,1036,['https://openalex.org/C15744967'],"['https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C162324750', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C199539241', 'https://openalex.org/C77805123', 'https://openalex.org/C138885662', 'https://openalex.org/C162324750', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240']"
https://openalex.org/V169454497,Mental Retardation,1037,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C138496976', 'https://openalex.org/C118552586', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C86803240', 'https://openalex.org/C509550671', 'https://openalex.org/C144024400', 'https://openalex.org/C70410870']"
https://openalex.org/V173952958,Attention Perception & Psychophysics,1054,['https://openalex.org/C15744967'],"['https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C180747234', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C41008148', 'https://openalex.org/C138885662', 'https://openalex.org/C111472728', 'https://openalex.org/C26760741', 'https://openalex.org/C542102704', 'https://openalex.org/C2779918689', 'https://openalex.org/C154945302', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C46312422', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C31972630', 'https://openalex.org/C127413603', 'https://openalex.org/C118552586', 'https://openalex.org/C120665830', 'https://openalex.org/C169900460', 'https://openalex.org/C162324750', 'https://openalex.org/C548259974', 'https://openalex.org/C41895202', 'https://openalex.org/C187736073', 'https://openalex.org/C178253425', 'https://openalex.org/C201995342', 'https://openalex.org/C2780451532']"
https://openalex.org/V176831015,Educational and Psychological Measurement,1062,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964', 'https://openalex.org/C127313418', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560']","['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C105795698', 'https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138496976', 'https://openalex.org/C2778521920', 'https://openalex.org/C121332964', 'https://openalex.org/C127313418', 'https://openalex.org/C151730666', 'https://openalex.org/C18903297', 'https://openalex.org/C59822182', 'https://openalex.org/C2777267654', 'https://openalex.org/C162324750', 'https://openalex.org/C62520636', 'https://openalex.org/C70410870', 'https://openalex.org/C144133560', 'https://openalex.org/C116211729']"
https://openalex.org/V178897707,Zbornik Instituta Za Pedagoska Istrazivanja,1067,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C145420912', 'https://openalex.org/C17744445', 'https://openalex.org/C19417346', 'https://openalex.org/C138885662', 'https://openalex.org/C77805123', 'https://openalex.org/C199539241', 'https://openalex.org/C138496976', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C111472728', 'https://openalex.org/C162324750', 'https://openalex.org/C169760540']"
https://openalex.org/V176417662,Zeitschrift Fur Neuropsychologie,1122,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C15708023', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C118552586', 'https://openalex.org/C29456083']"
https://openalex.org/V177238307,TESOL Quarterly,1125,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C41895202', 'https://openalex.org/C19417346', 'https://openalex.org/C33923547', 'https://openalex.org/C145420912', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C41008148']"
https://openalex.org/V179906392,British Journal of Social Psychology,1132,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C121332964']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C86803240', 'https://openalex.org/C111472728', 'https://openalex.org/C138496976', 'https://openalex.org/C36289849', 'https://openalex.org/C71924100', 'https://openalex.org/C169760540', 'https://openalex.org/C41008148', 'https://openalex.org/C118552586', 'https://openalex.org/C121332964']"
