venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V145649206,Intelligent Service Robotics,866,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C90509273', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C31972630', 'https://openalex.org/C19966478', 'https://openalex.org/C162324750', 'https://openalex.org/C34413123', 'https://openalex.org/C62520636', 'https://openalex.org/C187736073', 'https://openalex.org/C65244806', 'https://openalex.org/C86803240', 'https://openalex.org/C107457646', 'https://openalex.org/C111919701', 'https://openalex.org/C2775924081']"
https://openalex.org/V141090317,Community & Junior College Libraries,923,['https://openalex.org/C41008148'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C15744967', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C161191863', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C509550671', 'https://openalex.org/C15744967', 'https://openalex.org/C199539241', 'https://openalex.org/C136764020', 'https://openalex.org/C162324750', 'https://openalex.org/C19417346', 'https://openalex.org/C50522688', 'https://openalex.org/C2983956754', 'https://openalex.org/C33923547', 'https://openalex.org/C119883117', 'https://openalex.org/C120912362']"
https://openalex.org/V161248890,Risk Analysis,971,['https://openalex.org/C41008148'],"['https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240', 'https://openalex.org/C144133560', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C39432304', 'https://openalex.org/C185592680', 'https://openalex.org/C17744445', 'https://openalex.org/C205649164', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240', 'https://openalex.org/C144133560', 'https://openalex.org/C187736073', 'https://openalex.org/C38652104', 'https://openalex.org/C12174686', 'https://openalex.org/C112930515', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C105795698', 'https://openalex.org/C18903297', 'https://openalex.org/C39432304', 'https://openalex.org/C185592680', 'https://openalex.org/C17744445', 'https://openalex.org/C111472728', 'https://openalex.org/C99454951', 'https://openalex.org/C205649164', 'https://openalex.org/C142724271', 'https://openalex.org/C199539241', 'https://openalex.org/C121332964']"
https://openalex.org/V161053114,Central European Journal of Operations Research,1008,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C17744445']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C126255220', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C105795698', 'https://openalex.org/C154945302', 'https://openalex.org/C17744445', 'https://openalex.org/C11413529', 'https://openalex.org/C199539241', 'https://openalex.org/C175444787', 'https://openalex.org/C42475967']"
https://openalex.org/V173178594,Journal of Computing and Information Science in Engineering,1047,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C154945302', 'https://openalex.org/C111919701', 'https://openalex.org/C78519656', 'https://openalex.org/C121332964', 'https://openalex.org/C125565743', 'https://openalex.org/C199360897', 'https://openalex.org/C2524010', 'https://openalex.org/C162324750', 'https://openalex.org/C126794175', 'https://openalex.org/C86803240']"
https://openalex.org/V173256270,Computers & Operations Research,1049,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C126255220', 'https://openalex.org/C127413603', 'https://openalex.org/C11413529', 'https://openalex.org/C111919701', 'https://openalex.org/C162324750', 'https://openalex.org/C154945302', 'https://openalex.org/C31258907', 'https://openalex.org/C138885662', 'https://openalex.org/C111472728', 'https://openalex.org/C42475967', 'https://openalex.org/C173801870', 'https://openalex.org/C21547014', 'https://openalex.org/C199360897', 'https://openalex.org/C127705205']"
https://openalex.org/V181974911,Computer Languages,1076,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603']","['https://openalex.org/C41008148', 'https://openalex.org/C199360897', 'https://openalex.org/C111919701', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302']"
https://openalex.org/V182666042,Naval Research Logistics,1079,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C126255220', 'https://openalex.org/C162324750', 'https://openalex.org/C42475967', 'https://openalex.org/C144133560', 'https://openalex.org/C105795698', 'https://openalex.org/C21547014', 'https://openalex.org/C11413529', 'https://openalex.org/C111919701', 'https://openalex.org/C31258907', 'https://openalex.org/C162853370']"
https://openalex.org/V184821498,Journal of Communications,1083,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C31258907', 'https://openalex.org/C111919701', 'https://openalex.org/C76155785', 'https://openalex.org/C11413529', 'https://openalex.org/C105795698', 'https://openalex.org/C121332964', 'https://openalex.org/C119599485', 'https://openalex.org/C38652104', 'https://openalex.org/C62520636', 'https://openalex.org/C154945302', 'https://openalex.org/C555944384', 'https://openalex.org/C199360897', 'https://openalex.org/C125565743', 'https://openalex.org/C24326235']"
https://openalex.org/V176261709,International Journal of Networking and Virtual Organisations,1121,['https://openalex.org/C41008148'],"['https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C111919701', 'https://openalex.org/C199539241', 'https://openalex.org/C127413603', 'https://openalex.org/C56739046', 'https://openalex.org/C33923547', 'https://openalex.org/C136764020', 'https://openalex.org/C31258907', 'https://openalex.org/C187736073', 'https://openalex.org/C162853370', 'https://openalex.org/C154945302', 'https://openalex.org/C76155785']"
https://openalex.org/V184386034,European Journal of Industrial Engineering,1144,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C126255220', 'https://openalex.org/C144133560', 'https://openalex.org/C111919701', 'https://openalex.org/C21547014', 'https://openalex.org/C162853370', 'https://openalex.org/C42475967', 'https://openalex.org/C154945302', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C175444787', 'https://openalex.org/C105795698', 'https://openalex.org/C31258907', 'https://openalex.org/C199360897', 'https://openalex.org/C11413529', 'https://openalex.org/C111472728', 'https://openalex.org/C121332964']"
https://openalex.org/V202064188,Cataloging & Classification Quarterly,1231,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C95457728', 'https://openalex.org/C142362112', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C161191863', 'https://openalex.org/C136764020', 'https://openalex.org/C2777922441', 'https://openalex.org/C74305511', 'https://openalex.org/C2986722078', 'https://openalex.org/C158770129', 'https://openalex.org/C23123220', 'https://openalex.org/C17744445', 'https://openalex.org/C95457728', 'https://openalex.org/C142362112', 'https://openalex.org/C111919701', 'https://openalex.org/C138885662']"
https://openalex.org/V205292342,Journal of Informetrics,1244,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C185592680', 'https://openalex.org/C144024400']","['https://openalex.org/C41008148', 'https://openalex.org/C136764020', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C161191863', 'https://openalex.org/C2778805511', 'https://openalex.org/C33923547', 'https://openalex.org/C124101348', 'https://openalex.org/C178315738', 'https://openalex.org/C105795698', 'https://openalex.org/C86803240', 'https://openalex.org/C2522767166', 'https://openalex.org/C162324750', 'https://openalex.org/C105345328', 'https://openalex.org/C185592680', 'https://openalex.org/C23123220', 'https://openalex.org/C55493867', 'https://openalex.org/C144024400', 'https://openalex.org/C154945302', 'https://openalex.org/C2779473830', 'https://openalex.org/C119857082', 'https://openalex.org/C83867959']"
https://openalex.org/V206936884,International Journal of Computational Intelligence and Applications,1248,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662', 'https://openalex.org/C15744967', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C119857082', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C11413529', 'https://openalex.org/C126255220', 'https://openalex.org/C50644808', 'https://openalex.org/C138885662', 'https://openalex.org/C178980831', 'https://openalex.org/C15744967', 'https://openalex.org/C180747234', 'https://openalex.org/C86803240', 'https://openalex.org/C153180895', 'https://openalex.org/C41895202', 'https://openalex.org/C199360897', 'https://openalex.org/C124101348', 'https://openalex.org/C105795698', 'https://openalex.org/C121332964', 'https://openalex.org/C8880873']"
https://openalex.org/V2181302,Artificial Life,7669,['https://openalex.org/C41008148'],"['https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C119857082', 'https://openalex.org/C15744967', 'https://openalex.org/C121332964', 'https://openalex.org/C54355233', 'https://openalex.org/C78458016', 'https://openalex.org/C18903297']"
https://openalex.org/V7504070,Software Quality Journal,7683,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240']","['https://openalex.org/C41008148', 'https://openalex.org/C199360897', 'https://openalex.org/C127413603', 'https://openalex.org/C111919701', 'https://openalex.org/C2777904410', 'https://openalex.org/C115903868', 'https://openalex.org/C529173508', 'https://openalex.org/C33923547', 'https://openalex.org/C149091818', 'https://openalex.org/C105795698', 'https://openalex.org/C162324750', 'https://openalex.org/C186846655', 'https://openalex.org/C117447612', 'https://openalex.org/C21547014', 'https://openalex.org/C144133560', 'https://openalex.org/C121332964', 'https://openalex.org/C62520636', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C111472728', 'https://openalex.org/C200601418', 'https://openalex.org/C180152950', 'https://openalex.org/C86803240', 'https://openalex.org/C48002344', 'https://openalex.org/C2779530757']"
